,Channel Name,Video Name,URL,Download
160,scott_fairchild,NN,https://www.instagram.com/reel/CdBH3nrFd-1/,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/279670085_5087488391338979_991005994331124206_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=QjFLSyz_i1kAX90XCbb&edm=ALQROFkBAAAA&vs=687859385815617_561278726&_nc_vs=HBksFQAYJEdFVnRxeERqVzEweUN4TVNBTzZ4WTRhendzQU5icV9FQUFBRhUAAsgBABUAGCRHRVZWcUJCbndpWjlwSFlEQUVrWDBjN0o0TElHYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmhMCIiMHV3T8VAigCQzMsF0A6TMzMzMzNGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=46c8f3a922&ccb=7-5&oh=00_AfCSBsbXqMRvkJqAoRK9UvpAKmTRUfoDDFzSVPoai1owgg&oe=63F2DE6A&_nc_sid=30a2ef
161,scott_fairchild,NN,https://www.instagram.com/reel/Cf39gFwFi0v/,https://instagram.fbog4-2.fna.fbcdn.net/v/t50.2886-16/291541229_127089266687612_8645104514703790218_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=q01pspFWOG8AX_guYHH&edm=ALQROFkBAAAA&vs=1151010778886236_1587600712&_nc_vs=HBksFQAYJEdPMlFZQkY4ZnBoR2xuTUFBSXFRQzUzQWxQbDNicV9FQUFBRhUAAsgBABUAGCRHSEZjZlJId3Zfc3o3dUVFQUkwOGpFWE1TUUVJYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmhtzu7MLg3D8VAigCQzMsF0A9kOVgQYk3GBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=33cb6c6fe3&ccb=7-5&oh=00_AfAjivuoYPZde1GPkTMFT2k9mD6NO9xuAPvEvn5gbDV7kg&oe=63F2A903&_nc_sid=30a2ef
162,scott_fairchild,NN,https://www.instagram.com/reel/CinMrt9sRQ2/,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/307690182_1055201541847541_6501719493526110308_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=CrfP46trlHIAX9EgIgY&tn=DFtJheRVTvxy-2sS&edm=ALQROFkBAAAA&vs=662628491576411_3553202940&_nc_vs=HBksFQAYJEdNYjZWaEwxZVJGQnM3OERBR1JBMjRodXZ6cGFicV9FQUFBRhUAAsgBABUAGCRHSzhSVFJKanRNa2R3dllFQUNRZEJGYmVKRXgzYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmyLzduuze7j8VAigCQzMsF0BDUQYk3S8bGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=74208f649f&ccb=7-5&oh=00_AfDsvlv1_5u4xtnF6n_Z8yPGGZ2Ijmg3aFFz_utePsYZMg&oe=63F2A195&_nc_sid=30a2ef
163,scott_fairchild,NN,https://www.instagram.com/reel/CWBR7ggpUNK/,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/254267041_3088391161443671_9085543829790202039_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=fZKa8se6HqUAX9XIIV9&edm=ALQROFkBAAAA&vs=243044037800705_3183603072&_nc_vs=HBksFQAYJEdLSE9KdzlYOVJvYTRQZ0tBTGNZNDlYNVZSWl9icV9FQUFBRhUAAsgBABUAGCRHRkNpSEFfR2dLR2FBb1FCQUlmdTFkeDkxcjhSYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmqoW6qJjvxT8VAigCQzMsF0BCHdLxqfvnGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=b092d97f69&ccb=7-5&oh=00_AfAw4KEAFUFFL4NmLM_Jlq9bmausrOOURSgVXyv0K8w5rQ&oe=63F26908&_nc_sid=30a2ef
164,scott_fairchild,NN,https://www.instagram.com/reel/Ckv8CDwrHzr/,https://instagram.fbog4-2.fna.fbcdn.net/o1/v/t16/f1/m82/EC4DB777EA0E6B30BD92A29408357C93_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNDgwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=107&vs=642702224000815_3396132225&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9FQzREQjc3N0VBMEU2QjMwQkQ5MkEyOTQwODM1N0M5M192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0xZRnloTFpaMkRQQVl3QkFDY0w3UkZuOUdrZWJxX0VBQUFGFQICyAEAKAAYABsAFQAAJtSmzaWsyN5AFQIoAkMzLBdATK7ZFocrAhgSZGFzaF9iYXNlbGluZV8yX3YxEQB1%2FgcA&_nc_rid=4687e0219f&ccb=9-4&oh=00_AfDOZvmCtLlZzhTWNIOGZylmao5jCz6m-vmtdEoC6kTmzg&oe=63F2E9EB&_nc_sid=30a2ef
165,scott_fairchild,NN,https://www.instagram.com/reel/CaSZp2pp4yT/,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/274381595_114527521157710_3383439494599198869_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=cAUceG3DmOsAX_8QaOk&edm=ALQROFkBAAAA&vs=274727428067448_3982023419&_nc_vs=HBksFQAYJEdCdTdXaEJPTWplRUtXZ0FBSlhJbkVwTFpQUXVicV9FQUFBRhUAAsgBABUAGCRHRWUxV1JCSVpXM0JQMGNDQUE5Ym84dVFtSVJKYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmvM6hxK7k5z8VAigCQzMsF0BI7tkWhysCGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=8467bc32d8&ccb=7-5&oh=00_AfBkuo3rIVaDZqoDlDR-K5-3t_z197NO_NLcIWUCAI0Fyw&oe=63F2BAB0&_nc_sid=30a2ef
166,wanderlust_flyer,NN,https://www.instagram.com/reel/CnGNf60rKSz/,https://instagram.fbog4-1.fna.fbcdn.net/o1/v/t16/f1/m82/E142BCB9108B805EA3E74DE4AE95259B_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNzIwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=100&vs=877174543650800_514459211&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9FMTQyQkNCOTEwOEI4MDVFQTNFNzRERTRBRTk1MjU5Ql92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0tHNXJna1lBaVVRRkhBRUFCajJTWUZ6Q244VGJwUjFBQUFGFQICyAEAKAAYABsAFQAAJo699JjA2P4%2FFQIoAkMzLBdAMxmZmZmZmhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2FgcA&_nc_rid=4e813ff62b&ccb=9-4&oh=00_AfB6zuFx9uWw4csNnAkdoaFOA4DQcymavLzC49wzu_5fUg&oe=63F2B283&_nc_sid=30a2ef
167,sharkyaerials,NN,https://www.instagram.com/reel/Br1_ZLCFEdY/,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/49373439_270877840273885_8369295365341533879_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjI4OC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=bj1jVFJp4PYAX_Gn6rW&edm=ALQROFkBAAAA&vs=17992167682082766_4184142476&_nc_vs=HBksFQAYJEdQOWc4UUxkY1hLcFhQWUFBTGRXZ2RmS3RTVjBia1lMQUFBRhUAAsgBABUAGCRHQnRJOGdMZVFZVzdQRjhCQUZ4UkpidFZUREV3YmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACbGopmJk%2B2AQBUCKAJDMywXQEn1wo9cKPYYEmRhc2hfYmFzZWxpbmVfM192MREAdeoHAA%3D%3D&_nc_rid=565f53bc40&ccb=7-5&oh=00_AfANImbKboMFP6VcWOMrNL6vmjStC911mYT8-cKeplFFfg&oe=63F2B505&_nc_sid=30a2ef
168,sharkyaerials,NN,https://www.instagram.com/reel/BKipmGTAHZu/,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/14434629_253725131695702_1236449123_n.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ19wcm9ncmVzc2l2ZV91cmxnZW4ucHJvZHVjdF90eXBlLmZlZWRcIl0ifQ&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=UfVWxgYaK7AAX_KTtH5&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AfDdHy_JR8Oqg75-bL67b1kqtsfD3r-yMv3cUiZXx2xuBA&oe=63F2CA5D&_nc_sid=30a2ef
169,sharkyaerials,NN,https://www.instagram.com/reel/CbQqy7GhEkz/,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.16885-16/276161601_1012342079719606_8071163824260111112_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjU0MC5pZ3R2LmJhc2VsaW5lIiwicWVfZ3JvdXBzIjoiW1wiaWdfd2ViX2RlbGl2ZXJ5X3Z0c19vdGZcIl0ifQ&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=RXz-pN9tH4sAX_Oa12q&edm=ALQROFkBAAAA&vs=1425361757881287_2704290324&_nc_vs=HBkcFQAYJEdFSGtkUkMyaUExQ3VKZ0RBQWpiQVQyOGlBSndidlZCQUFBRhUAAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJvzBvaH01eg%2FFQIoAkMzLBdAMkzMzMzMzRgSZGFzaF9iYXNlbGluZV8yX3YxEQB17AcA&_nc_rid=8cd6bc0ceb&ccb=7-5&oh=00_AfDrF0tG7IYzI--618GjNnoJcyCSdRi2A7oonlFyxYnPAQ&oe=63F2C6DF&_nc_sid=30a2ef
170,sharkyaerials,NN,https://www.instagram.com/reel/CGhSev3DvyT/,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/122145496_365768747815829_658232300022146753_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjMyMC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=zJl2M27hbaIAX_ouUkF&edm=ALQROFkBAAAA&vs=17875514356945210_120831558&_nc_vs=HBkcFQAYJEdOaktSd2VWazBnc3Frd0JBTUVtZ2hiS2dpSUpia1lMQUFBRhUAAsgBACgAGAAbAYgHdXNlX29pbAEwFQAAJvTB2JPv68A%2FFQIoAkMzLBdAP0QYk3S8ahgSZGFzaF9iYXNlbGluZV8yX3YxEQB16gcA&_nc_rid=2c033c6479&ccb=7-5&oh=00_AfDU6pOy3F1Y_hG5BvfiBbDWZb9hidGW29hIW0pSg9pWAA&oe=63F25F38&_nc_sid=30a2ef
171,sharkyaerials,NN,https://www.instagram.com/reel/BSbFZPGhBQ1/,https://instagram.fbog4-2.fna.fbcdn.net/v/t50.2886-16/17746012_1813878588874592_7106160035616522240_n.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ19wcm9ncmVzc2l2ZV91cmxnZW4ucHJvZHVjdF90eXBlLmZlZWRcIl0ifQ&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=WyKNDlMsbLkAX945pyr&edm=ALQROFkBAAAA&ccb=7-5&oh=00_AfCP8DqOmVwivJcIw_FC6qu3hjsCaML0mDpIUjt9wO9Inw&oe=63F2DE4F&_nc_sid=30a2ef
172,scott_fairchild,NN,https://www.instagram.com/reel/CiwtAqgOO5S/,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/307729590_416973210366421_628321743094436062_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=2dExNx-Pp0cAX95_ssM&tn=DFtJheRVTvxy-2sS&edm=ALQROFkBAAAA&vs=485649476527381_3117596300&_nc_vs=HBksFQAYJEdMYVVWeExWc1JVa1BIc0JBTjVRek4xTFA3Z0licV9FQUFBRhUAAsgBABUAGCRHSWN1WGhJZjd5LVNEWjhCQU04anJQbWlGdU5MYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmrPzZi8jL4EAVAigCQzMsF0A8btkWhysCGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=323da86235&ccb=7-5&oh=00_AfC51ePDc4dMvBrSi4OynftqErkz8abP-qAr3W6LkXhPgQ&oe=63F30271&_nc_sid=30a2ef
173,scott_fairchild,NN,https://www.instagram.com/reel/CjdJYnZplwy/,https://instagram.fbog4-2.fna.fbcdn.net/v/t50.2886-16/311330033_2164936430354007_6251665271448760056_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=26sMmpvUZDcAX854_QV&edm=ALQROFkBAAAA&vs=349312560705983_3828889115&_nc_vs=HBksFQAYJEdQR0VqaEpYZnVTSy03QUhBUGh1V1E5eFlNSldicV9FQUFBRhUAAsgBABUAGCRHQjY2ZlJMQmhLUGpxNmdCQUdZYnNCRWpMNTQ0YnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm5obg5rnJiUAVAigCQzMsF0BFBDlYEGJOGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=aa55f90df5&ccb=7-5&oh=00_AfAlmlWDkjxqXfACr6GaJ6lLG6iy7gRr8xNJX3kODJfViQ&oe=63F27AE9&_nc_sid=30a2ef
174,scott_fairchild,NN,https://www.instagram.com/reel/Ccf2bHEFxcH/,https://instagram.fbog4-2.fna.fbcdn.net/v/t50.2886-16/278697434_556015565822096_9186040728420542857_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=t6oNUcIva5QAX8rIra1&edm=ALQROFkBAAAA&vs=554265789359686_1039777958&_nc_vs=HBksFQAYJEdOcVZuQkNRV0VwMnNma0JBSW5weG0xZlgzdC1icV9FQUFBRhUAAsgBABUAGCRHQ0dCbVJDR0IxaGVEemdFQUY0cXczMDdKWmg5YnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmttnXraSE%2Bz8VAigCQzMsF0A3iHKwIMScGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=7e6894b276&ccb=7-5&oh=00_AfAfFwpBwXBQl8fmaJFR7mOZhoCvnnvFTBUARkIx1RoJHg&oe=63F2BB33&_nc_sid=30a2ef
175,scott_fairchild,NN,https://www.instagram.com/reel/CWiyc4NpmjD/,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/260321208_951839802407627_2847576686822259204_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=0fbC7TE97RAAX9jn--_&edm=ALQROFkBAAAA&vs=593085021909164_3138750632&_nc_vs=HBksFQAYJEdMZ3ZoQS1MT2s1NXNXRURBQVI2dWRqb240UW5icV9FQUFBRhUAAsgBABUAGCRHRXZJYkEtM2JwQTB3bmNBQU9heFFIWDhVOVJkYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm4KCxoJHNv0AVAigCQzMsF0A2gAAAAAAAGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=8301ea3d81&ccb=7-5&oh=00_AfBsCPwpw53iFtM3XvpSf-UfTCeyCHZJXxgRtcZAMU2NPw&oe=63F2E798&_nc_sid=30a2ef
176,sharkyaerials,NN,https://www.instagram.com/reel/BtqLfzAlpSF/,https://instagram.fbog4-2.fna.fbcdn.net/v/t50.2886-16/52123512_2330626127217602_4104436915297925549_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjI4Ni5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=2f9llfzkRR8AX_qLRaT&edm=ALQROFkBAAAA&vs=18015849214099373_1264331124&_nc_vs=HBkcFQAYJEdIaFhHd1BDdzJvdXNVY0lBSzA1VmRPZzQtVTRia1lMQUFBRhUAAsgBACgAGAAbAYgHdXNlX29pbAEwFQAAJvyYp%2FuFrdo%2FFQIoAkMzLBdAKOZmZmZmZhgSZGFzaF9iYXNlbGluZV8zX3YxEQB16gcA&_nc_rid=fd427c18a9&ccb=7-5&oh=00_AfAx0L3KQcnpcmmf1LPxUASgvMeO8UYW17hF3YMZu1VPgQ&oe=63F2E841&_nc_sid=30a2ef
177,scott_fairchild,NN,https://www.instagram.com/reel/CcMITKxFXUo/,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/278181295_2014379532055618_5778006992138642072_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=jPgYrIVMnswAX99VpFB&edm=ALQROFkBAAAA&vs=351095370398566_659097376&_nc_vs=HBksFQAYJEdLXzFsQkJDZEhOSUVTZ0hBSmlpSlFTLW1pOVFicV9FQUFBRhUAAsgBABUAGCRHQV9Ra2hEZ1pmSjMxV1VBQUNJYkdtSDZldW81YnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm1J7E%2BIev3D8VAigCQzMsF0A8VT987ZFoGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=6d2e432057&ccb=7-5&oh=00_AfDA5gGWd_cNlMIgvRm9qZ9QgKw9sO2SYvK7L6xpPOIogw&oe=63F2EA29&_nc_sid=30a2ef
178,sharkyaerials,NN,https://www.instagram.com/reel/BvK_Ot9FpY9/,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/55730433_304707280206150_8123348905794388075_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjI5NC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=bTQ0uU_3rbAAX9iTS3w&tn=DFtJheRVTvxy-2sS&edm=ALQROFkBAAAA&vs=18000876985197841_3475916811&_nc_vs=HBksFQAYJEdBRmhVZ05HZVRJeElSVUJBR3ZBYmx6SzdydHdia1lMQUFBRhUAAsgBABUAGCRHRzN4VUFQMExGaHdaWVFCQUxwV2tmNzFtdlZXYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACaw24HZ0pKDQBUCKAJDMywXQDaXCj1wo9cYEmRhc2hfYmFzZWxpbmVfM192MREAdeoHAA%3D%3D&_nc_rid=cc452db9a1&ccb=7-5&oh=00_AfBvR9TacsLeRZviIFJsz41eVWtK7wHp-SsnqN2yN_aJfQ&oe=63F2CE8E&_nc_sid=30a2ef
179,scott_fairchild,NN,https://www.instagram.com/reel/CmcE0I1uCb7/,https://instagram.fbog4-1.fna.fbcdn.net/o1/v/t16/f1/m82/71474DC75946E49BDC8D35D88CA5F384_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNzIwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=105&vs=698775461693002_251561899&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC83MTQ3NERDNzU5NDZFNDlCREM4RDM1RDg4Q0E1RjM4NF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0FvT0NnT3l2UGZJRjRRQ0FIZDg1MWlUcEtzRmJwUjFBQUFGFQICyAEAKAAYABsAFQAAJobmrbzNh%2BM%2FFQIoAkMzLBdAOGZmZmZmZhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2FgcA&_nc_rid=e26255dfed&ccb=9-4&oh=00_AfDvXs1uUK3OXVkc71G25cL2qQdUpivXCkwraKftNuYpXA&oe=63F2CF94&_nc_sid=30a2ef
180,scott_fairchild,NN,https://www.instagram.com/reel/CZ9ivgBF38J/,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/273893800_347946763867729_1507405151204692964_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=8vjSDyftC3MAX8wYiWY&edm=ALQROFkBAAAA&vs=1277582579395303_2704261373&_nc_vs=HBksFQAYJEdLaEpVeEJSMWtLcmREd0JBT1JUSnByLVlPc1VicV9FQUFBRhUAAsgBABUAGCRHQUtUVWhDLWxUcjhWbmtBQU9kV3ZVdjdHdGdrYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm5srJp4%2FG3kAVAigCQzMsF0A%2F5mZmZmZmGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=a8973125d8&ccb=7-5&oh=00_AfDqL-ZseY6B0zsSXZxI0IS49XeBz_xZOxuGLoQak9lk3g&oe=63F2E30F&_nc_sid=30a2ef
181,scott_fairchild,NN,https://www.instagram.com/reel/CgrhUHolE0E/,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/296301277_461705065472730_6120184280919080797_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=H3aMdMl5X5AAX8EJuwG&edm=ALQROFkBAAAA&vs=729661738337798_4197722235&_nc_vs=HBksFQAYJEdOMHlxUkhhSW1zVzY2TUJBRjEtSEdndFFfOVVicV9FQUFBRhUAAsgBABUAGCRHSFQ4cXhFVk9jMWVfcEFTQUJCSm9fMDJMeEZRYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmmuqtzqe%2F%2BkAVAigCQzMsF0BCXdLxqfvnGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=eadc39ea67&ccb=7-5&oh=00_AfCTxNAYPVnY1zBOg9TusTkylzeSFWEpcPhVleaRHDNuLw&oe=63F26F5A&_nc_sid=30a2ef
182,sharkyaerials,NN,https://www.instagram.com/reel/CIjZZuODz-e/,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/129871475_419648466083218_7674657941593920843_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4Ni5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=tQkOtnejxFQAX9gReI9&edm=ALQROFkBAAAA&vs=17931239581443594_1090091134&_nc_vs=HBkcFQAYJEdIT3V2UWVTWGNBRnEzMEJBRXNWVmwyODNJRnFia1lMQUFBRhUAAsgBACgAGAAbAYgHdXNlX29pbAEwFQAAJpTF7OTAl9o%2FFQIoAkMzLBdAN1U%2FfO2RaBgSZGFzaF9iYXNlbGluZV8yX3YxEQB16gcA&_nc_rid=a78eee1743&ccb=7-5&oh=00_AfBHANpR53HrloqQapq0SVdvi7osGsyblsyZ4hxrS2jaBA&oe=63F2AA4C&_nc_sid=30a2ef
